% energy,cross section
141.0438,6.25922
141.08694,6.19517
141.11275,6.18233
141.15147,6.20366
141.17891,6.25313
141.20797,6.34327
141.22977,6.44142
141.25157,6.57093
141.27337,6.73761
141.29517,6.94838
141.31697,7.21143
141.3315,7.42043
141.34604,7.65993
141.36057,7.93325
141.3751,8.24392
141.38964,8.59563
141.40417,8.99223
141.4187,9.43764
141.43323,9.93574
141.44777,10.49041
141.4623,11.10537
141.47683,11.78413
141.49137,12.52988
141.5059,13.34541
141.51898,14.14104
141.53642,15.29503
141.55386,16.55739
141.5713,17.92875
141.58874,19.40858
141.60618,20.99475
141.62798,23.12241
141.64978,25.40241
141.67703,28.45022
141.70882,32.25314
141.7457,36.94552
141.7922,43.19325
141.88345,55.88198
141.91583,60.19877
141.94719,64.05365
141.96829,66.36962
141.98767,68.23765
142.00535,69.67912
142.02634,71.01275
142.0385,71.57558
142.0606,72.1674
142.0722,72.24188
142.0838,72.14685
142.10396,71.5693
142.11672,70.93142
142.13324,69.79588
142.15562,67.72103
142.1755,65.39511
142.1976,62.34223
142.22301,58.32929
142.25284,53.12814
142.32466,39.9262
142.34538,36.2844
142.36523,32.97075
142.38466,29.93324
142.40408,27.12342
142.42189,24.75981
142.43376,23.30058
142.44564,21.93482
142.46196,20.20771
142.47755,18.71778
142.49313,17.37655
142.50411,16.51616
142.5151,15.7225
142.52608,14.99209
142.53706,14.32151
142.54894,13.65952
142.56081,13.05868
142.57268,12.51439
142.58456,12.02232
142.59821,11.51537
142.61201,11.06111
142.62754,10.61281
142.64274,10.23096
142.65718,9.91441
142.67162,9.63782
142.68865,9.35679
142.70568,9.11855
142.72926,8.84883
142.75284,8.63757
142.77904,8.45847
142.80524,8.32603
142.84455,8.192
142.88385,8.10856
142.97228,7.97962
143.03025,7.8662
143.08822,7.69956
143.14062,7.50334
143.19302,7.27401
143.29783,6.76032
143.37643,6.34455
143.42884,6.04581
143.48124,5.72126
143.54642,5.27837
143.64516,4.57305
143.68998,4.28073
143.7206,4.10692
143.7472,3.97877
143.77215,3.88082
143.79344,3.81569
143.81249,3.77233
143.83639,3.7379
143.86328,3.7249
143.89316,3.73993
143.92304,3.78189
143.95292,3.84565
143.99774,3.97006
144.14383,4.44118
144.21191,4.6394
144.40844,5.16875
144.4874,5.41953
144.54589,5.64122
144.58976,5.83582
144.63362,6.06227
144.67749,6.32973
144.70674,6.53677
144.73671,6.77856
144.76289,7.01921
144.79484,7.35873
144.81604,7.61759
144.84126,7.96789
144.8632,8.31708
144.88513,8.71588
144.90706,9.17383
144.929,9.70219
144.94362,10.10009
144.95824,10.53982
144.97286,11.02634
144.98748,11.56526
145.00211,12.16257
145.01746,12.85986
145.03281,13.6369
145.04817,14.50242
145.06352,15.46542
145.07527,16.27437
145.08702,17.15018
145.09878,18.09724
145.11053,19.11965
145.12228,20.22168
145.13403,21.40699
145.14578,22.6793
145.16292,24.69678
145.17907,26.78089
145.19522,29.04655
145.21137,31.49496
145.22753,34.12433
145.24368,36.92848
145.26091,40.10139
145.28675,45.1708
145.32034,52.17891
145.37461,63.79797
145.39873,68.73479
145.42285,73.31138
145.44353,76.82755
145.4642,79.86792
145.48143,81.97655
145.49866,83.65324
145.51675,84.91195
145.53484,85.62872
145.54862,85.80083
145.56413,85.60482
145.57964,85.00025
145.59579,83.94769
145.61194,82.48361
145.63218,80.10923
145.65114,77.39798
145.67612,73.2138
145.70024,68.65625
145.73452,61.60899
145.7979,48.12274
145.82773,42.0868
145.84867,38.10066
145.8696,34.36444
145.8853,31.74189
145.901,29.28062
145.9167,26.98415
145.9324,24.85276
145.94417,23.3616
145.95725,21.81061
145.97034,20.36824
145.98342,19.03093
145.99615,17.82634
146.00853,16.74258
146.02091,15.74117
146.0333,14.81784
146.04568,13.96823
146.05806,13.18797
146.07044,12.47272
146.08282,11.8182
146.0968,11.14671
146.11239,10.47613
146.12798,9.88026
146.14356,9.35186
146.15915,8.88418
146.17474,8.47097
146.19032,8.10648
146.20591,7.78548
146.22384,7.46392
146.2441,7.154
146.26436,6.89311
146.28462,6.67424
146.30489,6.49139
146.32515,6.33951
146.35554,6.16072
146.38672,6.02814
146.41945,5.93457
146.45218,5.88052
146.48678,5.86102
146.52232,5.87805
146.55786,5.93191
146.59152,6.01881
146.62519,6.14531
146.64763,6.25557
146.67257,6.40735
146.69751,6.59635
146.72245,6.83124
146.74116,7.04409
146.75986,7.29461
146.77856,7.58942
146.79727,7.93599
146.81597,8.34285
146.83468,8.8192
146.8526,9.35017
146.86897,9.90648
146.88533,10.53839
146.9017,11.25279
146.91806,12.0563
146.93443,12.95468
146.9469,13.70606
146.95937,14.517
146.97184,15.38865
146.98929,16.71145
147.008,18.25989
147.0267,19.9376
147.04759,21.94998
147.07284,24.54446
147.14391,32.2256
147.16761,34.65369
147.19005,36.75789
147.20963,38.37544
147.22636,39.55629
147.24201,40.46798
147.25659,41.13082
147.26991,41.56748
147.28801,41.88741
147.29776,41.92497
147.31447,41.76614
147.33164,41.3096
147.34835,40.58649
147.36297,39.73797
147.3762,38.80727
147.39384,37.34554
147.41333,35.47178
147.43469,33.16471
147.45882,30.32151
147.53239,21.15618
147.5556,18.40497
147.5744,16.30437
147.59157,14.50666
147.6055,13.14337
147.61942,11.86951
147.63335,10.68797
147.64263,9.95216
147.65191,9.25781
147.66119,8.60468
147.67222,7.88165
147.68324,7.21461
147.69427,6.60173
147.70253,6.17645
147.7108,5.77959
147.71907,5.4101
147.72734,5.06699
147.73561,4.74903
147.74387,4.45519
147.7517,4.19798
147.75985,3.95111
147.768,3.72436
147.77615,3.51655
147.7843,3.32662
147.79245,3.15347
147.80059,2.99607
147.80874,2.85338
147.81689,2.72446
147.82504,2.60831
147.83318,2.50407
147.84405,2.38208
147.85491,2.27777
147.86577,2.18934
147.87664,2.11514
147.8875,2.05365
147.89837,2.00349
147.90923,1.9634
147.92009,1.93226
147.93406,1.90374
147.9426,1.89195
147.95967,1.87946
147.96821,1.8781
147.98528,1.88378
148.00452,1.9017
148.02541,1.93271
148.0458,1.97282
148.07128,2.03499
148.09911,2.11706
148.12326,2.20042
148.14365,2.28021
148.16403,2.3697
148.18442,2.47033
148.20299,2.57328
148.22157,2.68874
148.24363,2.84508
148.25834,2.96279
148.27305,3.09296
148.28776,3.2372
148.30246,3.3973
148.31717,3.57524
148.33188,3.77321
148.34659,3.9936
148.3613,4.23904
148.37601,4.51234
148.39071,4.81654
148.40303,5.09747
148.41792,5.472
148.43282,5.88834
148.44719,6.33364
148.45661,6.65006
148.47014,7.14191
148.48283,7.64525
148.49551,8.19211
148.50397,8.5822
148.51868,9.31206
148.53338,10.11055
148.54809,10.98164
148.5628,11.92888
148.57848,13.02654
148.59416,14.21776
148.60985,15.50524
148.62553,16.89052
148.64121,18.37428
148.65475,19.73385
148.67137,21.50085
148.68799,23.37168
148.71292,26.35878
148.74012,29.83357
148.77374,34.36256
148.84589,44.34056
148.88155,49.00549
148.9024,51.53265
148.92719,54.27315
148.95184,56.65679
148.97638,58.63383
148.99665,59.93839
149.02068,61.07018
149.0447,61.73321
149.06872,61.91784
149.09274,61.6265
149.11676,60.8733
149.14314,59.54416
149.16952,57.73549
149.19486,55.60109
149.21814,53.35195
149.24917,50.01748
149.29113,45.12254
149.35321,37.74539
149.38172,34.55871
149.40372,32.2716
149.42572,30.17442
149.44201,28.76205
149.4583,27.4824
149.4746,26.34459
149.49089,25.35612
149.50718,24.52237
149.52347,23.84709
149.53977,23.33183
149.55606,22.97626
149.56883,22.80776
149.58757,22.73107
149.60631,22.84893
149.62505,23.14873
149.64379,23.61457
149.66253,24.22737
149.68359,25.06405
149.70464,26.02375
149.74675,28.15751
149.79413,30.55432
149.81749,31.59797
149.84019,32.45921
149.86289,33.12934
149.88125,33.50919
149.90283,33.75193
149.91362,33.78665
149.93132,33.71561
149.95238,33.424
149.97705,32.80452
150.00173,31.90678
150.02574,30.79765
150.04154,29.96061
150.07312,28.08646
150.1047,26.03352
150.17182,21.53746
150.20735,19.29632
150.23104,17.90834
150.25177,16.7748
150.27249,15.72062
150.29552,14.64206
150.31923,13.62947
150.33372,13.05591
150.36002,12.09489
150.385,11.26607
150.41179,10.45445
150.43694,9.75404
150.46652,8.99467
150.4915,8.40187
150.5178,7.82298
150.54607,7.25223
150.56826,6.84308
150.58946,6.48565
150.61067,6.16238
150.63391,5.8485
150.65818,5.56663
150.68245,5.33086
150.70582,5.14522
150.72918,4.99662
150.75255,4.88013
150.77592,4.78968
150.81003,4.68983
150.88455,4.4999
150.90982,4.41397
150.93508,4.30618
150.96034,4.17288
150.98371,4.02571
151.00961,3.83692
151.0374,3.6084
151.0715,3.3023
151.12455,2.81349
151.14982,2.59626
151.1675,2.45722
151.18519,2.33242
151.20224,2.22818
151.21929,2.14209
151.23066,2.09578
151.24392,2.05373
151.25719,2.02525
151.27045,2.01086
151.27708,2.00908
151.28955,2.01567
151.30124,2.03369
151.31292,2.06318
151.32461,2.10402
151.33629,2.156
151.34798,2.2188
151.35966,2.29199
151.37134,2.37501
151.38508,2.48433
151.40087,2.62403
151.41666,2.77662
151.44034,3.02399
151.5,3.68167
151.52106,3.90034
151.54353,4.1114
151.56117,4.25499
151.57824,4.37136
151.59361,4.45453
151.60669,4.50782
151.62149,4.54747
151.63543,4.56411
151.64254,4.56472
151.65734,4.5489
151.67212,4.51027
151.69085,4.42974
151.71098,4.30629
151.72911,4.16591
151.74925,3.9822
151.77341,3.73138
151.80161,3.4112
151.85699,2.76253
151.87814,2.52845
151.89827,2.32039
151.91338,2.17607
151.92848,2.04307
151.94359,1.92218
151.95869,1.81391
151.96997,1.74142
151.98588,1.6513
151.99977,1.58402
152.01367,1.52705
152.02757,1.47993
152.04146,1.44207
152.05536,1.41283
152.07046,1.38997
152.08355,1.37695
152.09966,1.36854
152.10772,1.36712
152.12785,1.37052
152.14573,1.38033
152.17612,1.40724
152.27491,1.51984
152.31131,1.55359
152.34769,1.57951
152.39682,1.60373
152.49606,1.63955
152.52958,1.65725
152.56031,1.68032
152.58825,1.70947
152.61618,1.74925
152.63714,1.78817
152.65809,1.83706
152.67904,1.89844
152.69301,1.94786
152.70698,2.00541
152.72094,2.07247
152.73491,2.15063
152.74888,2.24177
152.76285,2.34804
152.7742,2.44725
152.78729,2.57817
152.80039,2.72925
152.81348,2.90342
152.82221,3.03398
152.83094,3.17736
152.83967,3.33467
152.8512,3.56581
152.86272,3.82642
152.87424,4.1198
152.88577,4.44946
152.89345,4.69125
152.90113,4.95194
152.90986,5.27276
152.91859,5.62138
152.92732,5.99974
152.93605,6.40969
152.94478,6.85329
152.95351,7.33242
152.96224,7.84913
152.97097,8.40533
152.98215,9.17823
152.99332,10.02307
153.00449,10.94379
153.01567,11.94383
153.02684,13.02662
153.03802,14.19475
153.04919,15.45064
153.06036,16.79579
153.07294,18.41736
153.08551,20.15318
153.09808,22.00219
153.11065,23.96131
153.12741,26.7367
153.14627,30.06335
153.16513,33.57457
153.19446,39.3021
153.24075,48.52957
153.26656,53.45412
153.28893,57.40343
153.30811,60.45164
153.32515,62.83505
153.34113,64.74628
153.35711,66.30939
153.37229,67.44627
153.39099,68.35283
153.40851,68.69069
153.41411,68.69295
153.43168,68.36879
153.45086,67.45358
153.47004,65.98083
153.48388,64.59479
153.4988,62.82622
153.51478,60.64699
153.53182,58.04317
153.551,54.83386
153.58296,49.03212
153.64182,37.90673
153.66645,33.44498
153.68616,30.065
153.70587,26.89379
153.72411,24.16657
153.73743,22.31008
153.75075,20.56974
153.76406,18.94645
153.77738,17.43908
153.7907,16.04569
153.80401,14.76275
153.81733,13.58613
153.83065,12.51057
153.84396,11.53074
153.85728,10.64058
153.8706,9.83405
153.88391,9.1048
153.89723,8.44678
153.91055,7.85388
153.92386,7.32036
153.93781,6.81912
153.95176,6.37103
153.9657,5.97051
153.97965,5.61253
153.9936,5.29247
154.00754,5.00624
154.02149,4.75016
154.03544,4.52102
154.04938,4.31594
154.06333,4.13254
154.07263,4.02127
154.09122,3.82273
154.10981,3.65333
154.1253,3.53244
154.1408,3.42878
154.15629,3.34159
154.17178,3.27043
154.18934,3.20903
154.20845,3.16585
154.22469,3.1493
154.23025,3.14808
154.24615,3.15777
154.2607,3.18474
154.27335,3.22335
154.28502,3.27247
154.2967,3.33547
154.31188,3.43984
154.32238,3.52815
154.33464,3.64913
154.34749,3.79814
154.3615,3.98878
154.37288,4.16681
154.3866,4.41093
154.39828,4.64571
154.40995,4.90675
154.42163,5.19534
154.43331,5.51261
154.44498,5.85961
154.45826,6.29152
154.47315,6.82374
154.48634,7.33849
154.49785,7.8202
154.5151,8.59933
154.52661,9.15527
154.54198,9.94135
154.55735,10.7728
154.58041,12.0929
154.60738,13.71901
154.6614,17.0446
154.68648,18.51493
154.70577,19.56983
154.72313,20.4429
154.74049,21.22894
154.75689,21.88023
154.77618,22.52181
154.79643,23.04062
154.81114,23.31462
154.82706,23.51335
154.85045,23.6258
154.86588,23.58927
154.88517,23.43103
154.90446,23.16267
154.92784,22.71674
154.95122,22.17329
155.03433,20.00628
155.0611,19.39112
155.09068,18.82272
155.12026,18.38849
155.14491,18.13036
155.16956,17.95957
155.20654,17.84036
155.21887,17.82957
155.27521,17.8915
155.37523,18.07958
155.40199,18.0953
155.47102,18.04332
155.54762,17.84669
155.68328,17.33855
155.72252,17.28055
155.75069,17.31701
155.77685,17.43203
155.79909,17.60443
155.82659,17.92548
155.85408,18.37486
155.88197,18.96265
155.91006,19.6782
155.93814,20.49405
156.02053,23.07467
156.04531,23.76261
156.07181,24.37795
156.09485,24.7816
156.11502,25.01807
156.13979,25.14748
156.14671,25.15127
156.1724,25.04476
156.19568,24.79632
156.22737,24.27162
156.29535,22.85625
156.3184,22.45679
156.34288,22.17408
156.36449,22.09413
156.37889,22.14924
156.3933,22.30287
156.41004,22.61661
156.42679,23.0856
156.44353,23.71706
156.46028,24.51425
156.47853,25.57091
156.49678,26.81633
156.51503,28.23708
156.53328,29.81299
156.56066,32.40866
156.62965,39.40594
156.65301,41.60798
156.67491,43.44714
156.69681,44.98728
156.71726,46.09263
156.73478,46.74722
156.75011,47.07854
156.76252,47.17344
156.77748,47.07606
156.79625,46.62404
156.8118,45.97461
156.82603,45.16912
156.84574,43.74069
156.86692,41.8399
156.88371,40.0994
156.90269,37.92848
156.92605,35.0346
156.99686,25.75295
157.01603,23.34672
157.03017,21.64969
157.04569,19.8829
157.0612,18.22855
157.07671,16.6973
157.08835,15.63418
157.09998,14.64647
157.11162,13.73506
157.12325,12.90015
157.13489,12.1409
157.14652,11.4559
157.16018,10.74329
157.17384,10.12532
157.1875,9.59632
157.20115,9.14999
157.21481,8.77936
157.22732,8.50009
157.23925,8.28168
157.25118,8.10496
157.26709,7.92513
157.283,7.79804
157.3017,7.7003
157.32039,7.64144
157.39118,7.51099
157.42088,7.40057
157.44713,7.24485
157.47178,7.04414
157.49796,6.77567
157.52302,6.47321
157.55977,5.9748
157.61613,5.18264
157.63752,4.90423
157.65979,4.64145
157.67717,4.46083
157.69454,4.30498
157.71125,4.18075
157.72796,4.08334
157.74467,4.01392
157.76137,3.97326
157.77669,3.96156
157.79256,3.97535
157.80593,4.00737
157.81929,4.0579
157.83711,4.15384
157.85493,4.28205
157.87275,4.44221
157.89058,4.63413
157.9084,4.8578
157.92622,5.11345
157.94404,5.40162
157.96186,5.72303
157.97968,6.07873
157.9975,6.46994
158.01532,6.89812
158.03314,7.36478
158.05097,7.87151
158.06879,8.41981
158.09218,9.20487
158.11557,10.06614
158.13896,11.00469
158.16235,12.01975
158.18574,13.10846
158.21581,14.60721
158.24923,16.38133
158.35281,22.14944
158.38057,23.61248
158.40718,24.91889
158.43378,26.10273
158.45991,27.12347
158.48514,27.95978
158.50886,28.60474
158.53903,29.22575
158.56993,29.64054
158.58827,29.79029
158.62493,29.90869
158.66119,29.84689
158.7753,29.3077
158.82224,29.22733
158.86689,29.29968
158.92643,29.57997
159.01574,30.07793
159.06383,30.18726
159.10047,30.12185
159.13596,29.90566
159.17031,29.53793
159.20466,29.00846
159.23901,28.31978
159.27313,27.48781
159.30702,26.53101
159.35282,25.0672
159.41052,23.02517
159.5264,18.70981
159.5699,17.14847
159.61341,15.66858
159.65921,14.21817
159.69356,13.20851
159.73249,12.14577
159.77085,11.17999
159.80348,10.41761
159.83783,9.66907
159.87416,8.93223
159.91414,8.18113
159.94996,7.55725
159.98368,7.01062
160.01465,6.54233
160.04437,6.12351
160.07598,5.71059
160.10758,5.33141
160.13919,4.98601
160.1708,4.67455
160.2003,4.41488
160.2298,4.18628
160.25193,4.03652
160.27406,3.90711
160.29741,3.7953
160.3146,3.73149
160.3318,3.68576
160.34899,3.66081
160.35759,3.65711
160.37479,3.66965
160.38768,3.6986
160.40058,3.74657
160.41348,3.81587
160.42637,3.909
160.43932,4.02925
160.45226,4.17928
160.4652,4.36232
160.47815,4.58174
160.49109,4.84108
160.49972,5.03793
160.50835,5.25522
160.51698,5.49402
160.5256,5.75539
160.53423,6.04041
160.54286,6.3501
160.55149,6.68542
160.56443,7.23845
160.574,7.6874
160.58357,8.17147
160.59632,8.87305
160.60908,9.64006
160.62259,10.52435
160.63684,11.53821
160.6511,12.63328
160.66535,13.80662
160.67999,15.08751
160.69499,16.47485
160.7175,18.6743
160.75052,22.07618
160.79554,26.76684
160.82315,29.4718
160.84536,31.44622
160.86337,32.86707
160.87838,33.90325
160.89698,34.97589
160.91379,35.72313
160.9324,36.2874
160.94784,36.53732
160.95948,36.59271
160.97701,36.46098
160.99412,36.0887
161.01312,35.40637
161.03023,34.56815
161.04448,33.72287
161.06159,32.55312
161.07964,31.16221
161.10815,28.71931
161.15376,24.48032
161.19178,20.95237
161.21078,19.27203
161.22979,17.67827
161.24879,16.18769
161.2678,14.8123
161.28205,13.86075
161.29631,12.97968
161.31279,12.04906
161.32674,11.33401
161.3407,10.68421
161.35465,10.09739
161.36861,9.57076
161.38256,9.10116
161.39652,8.68518
161.41047,8.31923
161.42296,8.03111
161.4395,7.70236
161.45604,7.42833
161.47258,7.20343
161.48913,7.0224
161.50566,6.88042
161.52331,6.76709
161.54536,6.67375
161.56742,6.6268
161.58396,6.618
161.61153,6.6468
161.63689,6.71495
161.66225,6.81759
161.69666,7.00505
161.72574,7.20208
161.75568,7.43847
161.79555,7.80281
161.83112,8.17386
161.86447,8.56089
161.91116,9.16824
161.95785,9.85637
162.00185,10.58378
162.0445,11.36525
162.08715,12.22116
162.13628,13.29027
162.28367,16.71152
162.32325,17.54788
162.36283,18.27815
162.39251,18.7334
162.42219,19.09356
162.45631,19.37546
162.48497,19.49487
162.4993,19.51313
162.53328,19.44591
162.56972,19.20687
162.60806,18.78586
162.64775,18.19709
162.69268,17.39427
162.79605,15.37051
162.8371,14.64934
162.87236,14.13043
162.89881,13.82352
162.92525,13.60302
162.9517,13.4839
162.96492,13.46736
162.98854,13.51775
163.00933,13.65598
163.02904,13.87778
163.04767,14.17734
163.06631,14.57302
163.08495,15.07412
163.10358,15.69049
163.11756,16.23464
163.13154,16.85382
163.14551,17.55265
163.15949,18.33538
163.17591,19.36818
163.19013,20.3651
163.20434,21.46174
163.21855,22.66122
163.23276,23.96597
163.24697,25.37748
163.26118,26.89613
163.28249,29.37268
163.30113,31.72713
163.31976,34.24621
163.34772,38.29624
163.38499,44.0711
163.44556,53.67983
163.47351,57.84413
163.49961,61.36404
163.52383,64.18932
163.54666,66.36459
163.56809,67.9073
163.58813,68.86616
163.60676,69.31201
163.61608,69.36871
163.63612,69.11075
163.65708,68.289
163.67595,67.0812
163.69482,65.45445
163.71672,63.08529
163.73536,60.7079
163.75399,58.04735
163.78195,53.63717
163.81549,47.90726
163.87233,37.91722
163.90122,33.04662
163.92358,29.48366
163.94339,26.51815
163.95806,24.44811
163.97274,22.49345
163.98741,20.65799
164.00209,18.94329
164.01677,17.3495
164.02958,16.05542
164.04239,14.85044
164.0552,13.7319
164.06802,12.69689
164.08083,11.74175
164.09364,10.86284
164.10645,10.05601
164.11927,9.31715
164.13237,8.62717
164.14547,7.99924
164.15858,7.42873
164.17168,6.91124
164.18479,6.44244
164.19789,6.01825
164.21099,5.63476
164.2241,5.28835
164.2372,4.9755
164.2503,4.69309
164.26486,4.41139
164.27651,4.20795
164.28816,4.02211
164.30563,3.77295
164.3231,3.55501
164.34057,3.36416
164.35805,3.19671
164.37552,3.04956
164.39299,2.92001
164.41046,2.80575
164.43376,2.67385
164.45429,2.5742
164.48093,2.46437
164.50757,2.37313
164.53422,2.29754
164.56086,2.2353
164.58751,2.18462
164.62303,2.13269
164.65856,2.0965
164.69408,2.07447
164.72961,2.06568
164.77145,2.07204
164.79934,2.08672
164.82723,2.11052
164.85513,2.14462
164.88302,2.19078
164.91091,2.25163
164.93183,2.30906
164.95275,2.37886
164.97054,2.44988
164.98833,2.5337
165.00612,2.63267
165.02391,2.74959
165.0417,2.88778
165.05356,2.99358
165.06541,3.11179
165.07727,3.24379
165.08913,3.3911
165.10099,3.55534
165.11285,3.73825
165.12471,3.94167
165.13657,4.16754
165.15042,4.46246
165.1623,4.74461
165.17417,5.05596
165.18605,5.39881
165.19793,5.77527
165.20981,6.18759
165.22169,6.63783
165.23357,7.12804
165.24544,7.65998
165.25732,8.23533
165.2692,8.85536
165.28051,9.48858
165.29182,10.16394
165.30314,10.8818
165.32011,12.03785
165.33707,13.28696
165.35404,14.62475
165.36852,15.83119
165.38617,17.37329
165.41264,19.80485
165.48459,26.64849
165.51174,29.07697
165.53618,31.06938
165.55609,32.51079
165.5769,33.80742
165.595,34.73854
165.61265,35.45691
165.6312,36.00229
165.65383,36.3739
165.66953,36.44662
165.68458,36.38132
165.70526,36.0936
165.7282,35.54192
165.75718,34.57725
165.84049,31.24881
165.86646,30.38425
165.89,29.78353
165.90992,29.4411
165.93317,29.25508
165.93981,29.24584
165.95339,29.28824
165.97392,29.50632
165.99445,29.90093
166.01498,30.45565
166.0442,31.47607
166.08213,33.07829
166.14211,35.76811
166.17287,36.98483
166.19938,37.83933
166.22377,38.4185
166.24816,38.7672
166.27165,38.86573
166.29875,38.67829
166.32585,38.16932
166.34707,37.55554
166.37146,36.63506
166.39585,35.50952
166.42024,34.21026
166.45773,31.95497
166.50831,28.62417
166.56613,24.76537
166.59864,22.7006
166.63116,20.7704
166.65555,19.42913
166.68175,18.09973
166.70885,16.85012
166.73595,15.72863
166.76305,14.73175
166.79015,13.85358
166.81724,13.0863
166.84434,12.42123
166.87144,11.84934
166.89854,11.36191
166.92564,10.95075
166.95274,10.60865
166.98243,10.30588
167.01212,10.07233
167.04181,9.90356
167.07149,9.79717
167.10118,9.75271
167.11108,9.75186
167.13357,9.77671
167.16009,9.85578
167.18489,9.98158
167.20795,10.14709
167.23563,10.41278
167.26215,10.74252
167.28291,11.0566
167.30367,11.42399
167.32443,11.84873
167.34634,12.36394
167.36802,12.94635
167.38901,13.58395
167.4141,14.44799
167.43399,15.21744
167.45706,16.20871
167.47781,17.19672
167.49627,18.15471
167.52189,19.61445
167.54649,21.16156
167.57109,22.85391
167.59569,24.69128
167.62028,26.66929
167.6505,29.27905
167.67815,31.81813
167.71961,35.82846
167.79464,43.23862
167.83019,46.53393
167.85437,48.59149
167.87906,50.4796
167.90374,52.10655
167.92842,53.42922
167.95162,54.36263
167.97334,54.94323
167.99407,55.22098
168.00395,55.25656
168.0306,55.04051
168.05726,54.37814
168.08219,53.37631
168.10366,52.24119
168.13229,50.38246
168.16092,48.19531
168.2014,44.69851
168.30408,35.14508
168.3337,32.53859
168.36331,30.09856
168.39096,27.99812
168.4186,26.0826
168.44378,24.50226
168.47157,22.9365
168.49592,21.71128
168.52409,20.4534
168.54933,19.46003
168.57119,18.6927
168.59333,17.99666
168.61776,17.31629
168.64634,16.62843
168.67681,16.01726
168.70309,15.58871
168.73089,15.23569
168.74612,15.08733
168.7743,14.90113
168.79715,14.839
168.80476,14.83694
168.82761,14.88952
168.85122,15.04131
168.87179,15.25916
168.89349,15.5804
168.9152,15.99958
168.93377,16.43853
168.95233,16.95321
168.9709,17.54437
168.98946,18.21167
169.01731,19.35187
169.04516,20.64871
169.07329,22.09855
169.102,23.69241
169.19098,28.86086
169.22139,30.4797
169.24598,31.64123
169.27058,32.62497
169.28697,33.16273
169.30763,33.68777
169.3256,33.99357
169.34806,34.16487
169.35256,34.17004
169.37546,34.0425
169.39623,33.70389
169.41448,33.2345
169.43272,32.61056
169.45187,31.79895
169.47285,30.74214
169.49383,29.53085
169.51541,28.14935
169.5446,26.11527
169.59568,22.30595
169.63702,19.21081
169.66621,17.1218
169.68567,15.80036
169.70756,14.3971
169.7258,13.30284
169.74404,12.28188
169.76228,11.33696
169.78053,10.46977
169.79907,9.66809
169.81184,9.16271
169.82461,8.6949
169.83738,8.26411
169.85015,7.86971
169.86292,7.511
169.87569,7.18728
169.88846,6.89783
169.90191,6.62914
169.91605,6.38609
169.93018,6.18251
169.94432,6.01769
169.95846,5.89098
169.9726,5.80186
169.98673,5.74989
170.00087,5.73467
170.01453,5.75454
170.02772,5.80567
170.04091,5.88786
170.05409,6.00072
170.06728,6.14379
170.08047,6.31647
170.09365,6.51801
170.10684,6.74746
170.12733,7.15648
170.14122,7.46776
170.15854,7.8905
170.18452,8.58608
170.21986,9.61629
170.27604,11.30209
170.30038,11.98672
170.32659,12.6518
170.34672,13.09374
170.36404,13.41623
170.38183,13.68484
170.4007,13.8945
170.41905,14.01999
170.43894,14.06617
170.46141,14.00594
170.47826,13.88475
170.49511,13.70188
170.51384,13.43171
170.53256,13.09832
170.56065,12.49895
170.5848,11.91054
170.62916,10.72925
170.68133,9.31974
170.71437,8.48834
170.73915,7.9179
170.76227,7.43428
170.7854,7.00119
170.81017,6.59442
170.83206,6.28344
170.85353,6.02036
170.87121,5.83304
170.89688,5.60434
170.91659,5.46027
170.94447,5.29754
170.97235,5.17692
171.00081,5.09145
171.02926,5.03996
171.05772,5.02053
171.06246,5.02041
171.08617,5.03369
171.11463,5.08242
171.1388,5.15574
171.1645,5.27132
171.18653,5.40631
171.20856,5.57967
171.22508,5.73809
171.2416,5.92342
171.25713,6.12413
171.27431,6.37873
171.2915,6.66962
171.31131,7.05256
171.32304,7.30442
171.34358,7.79123
171.36412,8.33712
171.38172,8.85151
171.39932,9.40703
171.42279,10.20681
171.44626,11.06475
171.48147,12.42905
171.54251,14.83233
171.5657,15.68389
171.58888,16.46158
171.61207,17.13974
171.63526,17.69457
171.65149,17.99849
171.66772,18.22613
171.68453,18.37674
171.70134,18.43736
171.7222,18.38511
171.7422,18.20324
171.76046,17.92814
171.77785,17.57467
171.79524,17.13889
171.81495,16.55603
171.83929,15.72601
171.8706,14.52537
171.95639,10.9724
171.98537,9.84004
172.00525,9.11518
172.02513,8.4411
172.04501,7.82267
172.06488,7.26275
172.08357,6.79058
172.10226,6.37033
172.11471,6.11819
172.13028,5.83325
172.14585,5.58029
172.16142,5.35727
172.17699,5.16201
172.19257,4.99215
172.20814,4.84534
172.22371,4.71921
172.24706,4.56377
172.27042,4.44241
172.29378,4.34859
172.3257,4.25484
172.35762,4.19074
172.39187,4.14585
172.4417,4.11359
172.45727,4.11056
172.50398,4.12196
172.54369,4.15868
172.58011,4.21792
172.61489,4.30031
172.64967,4.41006
172.68049,4.53105
172.7113,4.67426
172.74212,4.83867
172.78835,5.12067
172.83458,5.43596
172.97233,6.43582
173.02873,6.80962
173.06879,7.04862
173.1181,7.31185
173.26757,8.015
173.31842,8.29901
173.34923,8.50694
173.38005,8.75366
173.41087,9.05044
173.44169,9.41022
173.4648,9.73022
173.48791,10.1008
173.51103,10.52944
173.53414,11.02387
173.55764,11.60221
173.58191,12.28819
173.60618,13.07254
173.63045,13.96217
173.65472,14.96206
173.67898,16.07426
173.70148,17.20433
