%energy,cross section
5.68045,3.98281
5.69826,3.9677
5.7188,3.97855
5.73934,4.01658
5.75303,4.05631
5.77494,4.14364
5.79685,4.26114
5.81739,4.40056
5.83793,4.57109
5.85847,4.7765
5.87901,5.02178
5.8927,5.21058
5.9064,5.42229
5.92009,5.65968
5.93379,5.92601
5.94748,6.22511
5.96117,6.56147
5.97487,6.94034
5.98856,7.36781
6.00225,7.85092
6.01252,8.25455
6.02279,8.6977
6.03306,9.18438
6.04333,9.71883
6.0536,10.30541
6.06387,10.9485
6.07586,11.77576
6.08613,12.55514
6.0964,13.40271
6.10667,14.32072
6.11865,15.48253
6.13234,16.93093
6.14604,18.50863
6.15973,20.22012
6.17205,21.88793
6.18232,23.39018
6.19259,25.02601
6.20252,26.78023
6.21177,28.62653
6.21793,30.01132
6.22409,31.55613
6.22888,32.89437
6.23367,34.37814
6.23847,36.03622
6.24326,37.90311
6.24805,40.02005
6.25285,42.43611
6.25644,44.47904
6.26004,46.75089
6.26243,48.40813
6.2662,51.27124
6.26996,54.48944
6.27373,58.11106
6.27655,61.12367
6.27938,64.4168
6.2822,68.01567
6.28503,71.94658
6.28785,76.23678
6.29067,80.91404
6.2941,87.14267
6.29718,93.31088
6.30026,100.04821
6.30334,107.3875
6.30642,115.35854
6.3095,123.98677
6.31258,133.2921
6.31567,143.28758
6.31943,156.44778
6.32277,168.97163
6.32722,186.88137
6.33056,201.16492
6.33501,221.21874
6.34185,253.84127
6.35484,317.77985
6.36097,346.56982
6.36598,368.18597
6.37098,387.36925
6.37549,402.01548
6.37999,413.74285
6.38375,421.03231
6.3875,425.89761
6.39186,428.3696
6.39281,428.44805
6.39539,427.82575
6.39877,425.17507
6.40252,419.84291
6.40578,413.27283
6.41028,401.39121
6.41404,389.24823
6.41904,370.32926
6.42405,348.88107
6.42906,325.58582
6.44073,267.89358
6.44741,235.07921
6.45243,211.49304
6.45647,193.4088
6.46051,176.30883
6.46455,160.29452
6.46859,145.42891
6.47263,131.74041
6.47532,123.26923
6.47802,115.31451
6.48071,107.86535
6.48341,100.90732
6.4861,94.42312
6.48879,88.39312
6.49182,82.12569
6.49519,75.76527
6.49856,69.99591
6.50193,64.77155
6.50529,60.04664
6.50866,55.77699
6.51203,51.92031
6.51539,48.43672
6.51817,45.81711
6.52146,42.98928
6.52474,40.42375
